,file,language,start,questions,f0final
10,p254p255-part1_ch2,English,290.5161775184672,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.        99.04398  102.4275   109.566    110.6266   111.7403   112.4839
  112.7928   112.7439   112.2643   111.4468   110.488    109.5206   108.6009
  107.765    107.0121   106.2314   105.3879   104.5355   103.8676   103.5206
  103.4918   103.5932   103.5198   103.2804   102.9577   102.646    102.3137
  101.9314   101.5051   100.9954   100.4516    99.9338    99.19781
   98.26715   97.78782   97.66041   97.57511   96.55776   95.46218
   96.03745   97.06846   97.87873   96.97482   96.09881   95.4376    94.9641
   94.37259   93.67666   93.00419   92.45463   91.94033   91.40518   90.91
   90.49441   90.1616    89.95396   89.92857   89.97454   89.936     89.70764
   89.28732   88.73473   88.17373   87.66467   87.159     86.48449
   85.67272   84.68072   83.38413   81.97004   79.39655   77.11475
   75.04284   74.69639   76.61204   78.81966   84.25018   88.20235
   91.93845   92.16879   92.22482   95.79035  105.7751   115.2883   121.133
  120.1125   118.9193   118.111    118.2515   119.0901   120.0031   120.5985
  121.0283   121.5363   122.1147   122.3965   121.9519   120.3629   118.0223
  115.3205   112.8176   110.5084   108.438    104.6509   101.4253
   94.27402   91.88876    0.         0.         0.         0.         0.
    0.       102.051    100.7657    99.58799  101.0013   102.8332   105.0847
  107.9459   110.2815   110.3322   109.4142   108.7175   108.73     109.2527
  109.946    110.8605   112.0425   113.1902   114.0287   114.4938   114.9005
  115.3913   115.8443   116.0082   115.9044   115.7843   115.6303   115.3189
  114.7233   113.841    112.7538   111.6761   110.7827   110.4112     0.
    0.         0.         0.         0.         0.         0.        50.74359
   50.50938   50.80118   69.06705   88.72105  108.5064   109.6385   110.1919
  110.7043   111.1963   111.3712   111.3858     0.       122.0217   121.9584
  121.956    122.3291   123.6298   125.6733   127.9885   130.0322   132.1152
  135.9646   140.4821   144.771    148.4817   154.9834   163.7673   173.2843
  181.1871   190.3399   197.7281   202.1402   200.8478   195.2103   191.8817
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.     ]"
11,p254p255-part1_ch2,English,305.19494253798564,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.        93.99049
   93.60474   91.59177   89.27527   86.92239   87.23832   89.3089
   92.11356   95.38882   98.29773  102.2244   108.9347   114.7316   118.8068
  118.2692   117.6115   117.651    118.5546   120.0271   122.0937   124.8756
  128.6446   132.5302   135.7103   137.4692   137.9407   137.0963   134.6901
  130.3707   126.3905   123.1648   121.7575   121.0739   121.692    122.1268
  120.7813   117.6401   113.9233   110.528    107.3512   104.3648   101.7372
   99.59418   98.21821   97.71027   97.9248    98.89719  100.7701   103.5263
  107.0895   111.5332   116.7744   122.7609   128.9566   135.8616   142.7047
  149.7875   158.0139   167.7027   177.082    184.8833   191.7685   198.8791
  205.2576   209.8663   212.2462   212.2091   208.9212   200.7394   187.7544
  171.2501   162.5933     0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.     ]"
12,p254p255-part1_ch2,English,308.5303727818844,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.       107.4486   106.8285   105.0275
  101.8715    97.6955    95.73916   98.01991  102.5867   106.2364   107.087
  107.1759   106.8268   105.6907   102.7294    99.46909   97.97233
   99.47868  101.7132   102.9589   103.1859   103.4882   104.2556   105.3936
  106.3361   106.6054   106.3403   105.9608   105.5908   105.011    104.1874
  102.9958   101.4324    98.67319   97.26203    0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
  115.2585   113.4612   109.8385   106.7159   105.1407     0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       109.967    108.8713   105.9724   102.974    100.4957
   99.42347  102.2909   105.0289   106.8141   105.9909   104.8173   104.121
  103.8619   103.9855   104.4041   105.0963   105.9737   106.8812   107.7848
  108.734    109.7773   110.8774   111.9824   113.1399   114.4249   115.6137
  115.4584   114.4096   113.2791     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.     ]"
13,p254p255-part1_ch2,English,363.86060420520346,Y/N,"[   0.         0.         0.         0.        81.61594   85.11509
   92.60339   95.52521   98.78613  101.9464   101.7333   101.4005   100.7299
   99.66642   98.30817   96.94476   95.6246    94.20285   92.60563
   90.97813   89.27978   87.51827   85.75933   84.32809   83.08844
   81.65707   78.8028    75.53249   72.21926   70.40974   70.17649
   71.10566   73.57391   75.28005   76.54678   76.93827   78.1316
   79.67669   80.73322   80.56615   79.42715   77.28642   74.85709
   72.43511   70.6415    69.29935   68.26704   67.79807   68.19302
   69.46528   71.33227   73.59077   75.40759   76.31406   75.26302
   73.51311   70.61932   68.4028    66.29293   64.69682   63.1808
   62.00704   62.17974   62.89628   64.506     66.41293   70.51373
   77.82089   87.32556   81.84486   71.70608   66.69736   67.46326
   75.3159    75.10067   77.92238   76.10394   74.12782   76.31866
   77.61842   79.51678   82.51654   86.27853   90.69635   95.84552
   99.73273  102.0475   101.6987   100.4561    98.74375   97.80762    0.
    0.         0.         0.         0.         0.         0.         0.
  121.6712   118.6283   113.2459   109.2546   106.4808   104.1822   102.3349
  100.6514    98.66198   96.34766   94.18185   93.15437    0.       132.267
  134.9957   140.2656   146.3562   154.157    162.5809   171.4724   181.4527
  193.8107   205.2435   213.9378   220.159    225.7737   231.9442   237.1879
  241.0836   242.3304   241.6266   239.3727   235.9112   234.3549   239.5159
  246.1183 ]"
14,p254p255-part1_ch2,English,370.60363948596296,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.       118.5307   118.6829   119.0099   119.3645
  120.3968   122.093    123.782    124.9746   125.6157   125.9426   125.9125
  125.4598   124.767    124.1459   123.7134   123.3749   123.002    122.596
  122.2126   121.8366   121.4837   121.093    120.8026   120.6707   120.6505
  120.5798   120.3867   120.1702   120.0432   120.0374   120.1466   120.2409
  120.1097   119.579    118.7167   117.6975   116.7364   115.8837   114.8101
  113.8236   113.5224   114.0463   114.8721   115.5203   116.1752   117.1598
  119.0476   121.8369   125.0108   127.3996   128.5896   128.9992   132.7191
  137.5808   145.257    150.4816   154.7715   156.5556   157.8785   159.353
  160.6085   160.9482   160.502    159.3977   158.2021   157.3366   156.5942
  155.6198   154.3815   153.1937   152.7577   153.432    154.8425   156.1215
  156.6025   156.5557   156.3121   156.1802   156.1543   155.9495   155.2537
  154.165    153.1168   152.4199   152.0052   151.4958   150.7598   149.8197
  149.3194   149.267    150.5198   154.0173   156.191      0.         0.
   90.71835   91.96985   93.70499   95.25523   95.6386    95.47498
   94.9833    91.80701   85.67687   80.06116   69.03217   62.25982
   68.44294   82.07162   92.79443   88.92162   84.5469    80.70667
   78.34322   70.69804   64.28651   57.73398   56.76188   55.80046]"
15,p254p255-part1_ch2,English,381.5852510042481,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
  100.6388   101.8312   104.3784   106.349    107.4282   107.5968   107.9569
  108.7328   109.8256   110.8113   111.3031   111.157    110.7109   110.1679
  109.6243   109.0798   108.5729   108.1209   107.8341   107.6941   107.4776
  106.7982   105.7925   105.2035   104.9173   104.4039   102.9739   101.0847
  100.071    100.8309   102.1469   102.7026   101.4701    98.18771
   92.94626   89.62975    0.         0.         0.         0.         0.
  121.0498   119.4394   115.7367   112.1189   110.2208   110.1089   110.0421
  109.501    108.9464   108.6639   108.1108   107.0088   105.48     104.0858
  103.0052   101.9254   101.7868   102.5699   103.6636   104.0357   104.0094
  104.0247   103.8418   103.3941   103.1659   103.4628   104.0543   104.5405
  104.8007   104.8266   104.753    104.556    104.3158   103.9904   103.6343
  103.2509   102.8919   102.5446   102.0962   101.4353   100.5073
   98.90752   96.31534   92.52201   90.68093  168.3054   250.2189   332.7698
  336.3057     0.         0.        78.52375   82.67072   87.04929
   93.93601   97.66689  101.832    103.6894   104.7648   105.3351   105.748
  106.8023   109.2947   116.0912   100.6575    82.10554   58.75134
   55.68903   54.75948    0.         0.         0.         0.         0.
    0.         0.       123.2402   123.1299   122.7744   122.3162   121.657
  121.182    121.5245   123.3199   125.9357   127.5291   126.7253   124.6778
  123.4388   124.3301   127.0838   130.3294   132.6848   132.9624   131.3438
  129.2345   127.8412   128.3757   130.975    134.3236   137.2291   138.9492
  140.2106   140.9816   140.8213   139.8811   138.6443   137.2545   135.3453
  131.4013   127.1444   127.209    130.0257   133.6428   133.2954   132.4097
  131.2669   130.8559     0.         0.        59.0363    60.55609
   89.68737  118.0718   144.0148   141.8679   140.0406   139.2551   138.8301
  138.1577   137.4711   137.4439   138.0956   138.9849   139.5386   139.8113
  139.6373   139.0305   137.7406   136.1984   134.6769   133.7311   133.2342
  133.0328   131.1198   128.0045   125.5307     0.         0.       142.6293
  141.4758   139.0485   138.2834   138.49     140.7009   144.1222   147.2879
  148.6108   148.4948   148.0995     0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
   96.7615    94.03928  119.207    144.2737   171.1177   166.0865   163.9846
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.     ]"
16,p254p255-part1_ch2,English,416.1715326708664,Y/N,"[  53.94426   59.31948   63.7751    62.50491    0.         0.         0.
    0.         0.        76.90273   93.61169  101.1841   101.9374   103.1445
  103.6216   103.2222   102.6597   102.3788   102.381    102.6141   102.6013
  102.2472   101.8029   101.6206   101.9814   102.5805   101.8151   100.4202
   91.61182   83.92074   76.37369   76.10992   88.83597  102.0511   115.0849
  114.5196   113.1511   111.2701   110.2253   110.512    112.7677   116.6318
  121.8597   127.0837   131.6759   134.8875   136.9558   137.2336   135.5659
  133.0569   130.5591   127.7569   123.7809   121.4287     0.         0.
    0.         0.         0.         0.         0.         0.         0.
  126.2126   126.7162   125.433    122.4098   118.5972   116.3527   116.0847
  115.888    115.7389   115.8716   116.3445   117.0111   117.6908   118.3449
  119.0847   119.7904   120.2148   120.1898   119.7251   119.0136   118.2608
  117.6185   117.1096   116.6613   116.1868   115.7961   115.6515   115.7009
  115.643    115.2532   114.5107   113.3574   111.6957   109.7136   107.658
  105.872    104.5167   103.5845   102.9581   102.4914   102.2187   101.9163
  101.4889   101.2075   101.5775   102.7199   104.2801   105.8044   107.0892
  108.2081   109.1399   109.7884   110.2499   111.1092   112.7665   114.7176
  116.1854   117.1188   117.928    118.8306   119.7402   120.6743   121.6938
  122.5087   122.9745   123.1797   123.3795   123.7597   124.4254   125.3708
  126.3926   127.3008   127.9219   128.3723   128.7532   128.9998   129.0246
  129.0387   129.5208   130.5583   132.166    134.0882   135.7029   136.0511
  134.9167   132.7453   130.479    128.4579   126.4848   124.6693   123.418
  122.6882   121.8935   121.0202 ]"
17,p254p255-part1_ch2,English,434.3553490197342,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.       108.1264
  108.1492   110.2152   112.7813   115.6268   116.6092   117.5827   118.1982
  118.6208   119.0442   119.5385   120.0259   120.4229   120.7353   120.982
  121.1848   121.3611   121.5722   122.0336   122.8254   123.8052   124.564
  124.8572   125.0821   125.2514   125.3766   125.1029   124.398    123.2873
  122.0266   121.285    121.5411   122.8727   124.6623   126.3884   127.5156
  127.8352   126.1668   121.4187   116.1794   112.8851     0.         0.
   47.47062   53.15698   84.30727  114.651    139.3795   138.7115   137.7834
  136.3177   135.019    134.6435   135.8705   137.6634   139.3234   140.6195
  141.6196   142.1377   142.1268   141.2477   139.4917   138.3102     0.
    0.         0.         0.         0.         0.         0.         0.
    0.       184.6845   183.2089   180.3117   179.6366   180.2513   187.6571
  204.3995   225.2658   242.7327   254.5396   263.7235   273.0912   282.8471
  293.2373   301.4193   305.2844   302.6557   292.3858   285.8783     0.
    0.         0.         0.         0.        91.2       90.31039
   88.89404   86.40862   85.34736    0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.     ]"
18,p254p255-part1_ch2,English,444.15880532371125,Y/N,"[   0.         0.         0.         0.         0.        91.11317
   90.77142   90.40892    0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.        98.31879
   90.95932   83.84193   77.66718   79.01981   80.20342   80.97351
   81.20852   80.84093   80.11083   79.66961   79.9272    80.85336
   82.00671   82.94352   83.27061   83.01098   82.69886   82.70414
   83.04459   83.38812   83.64431   83.68564   83.32241   82.50277
   81.22054   79.59404   77.94953   81.51508   83.40855    0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
   92.4113    91.16604   89.86828   89.00687   89.38699   89.78659
   89.94995   89.51797   88.77024   87.87551   88.71815   91.25327
   93.96869   95.31924   95.02542   94.56533   94.17682   93.94257
   93.77605   93.52417   93.1572    92.81435   92.68021   92.72916
   92.80582   92.69445   92.46365   92.08206   91.45886   90.9335
   91.06503   91.80671   92.19936   91.96326   90.58987   89.11639
   87.76481   87.25159   86.01765   84.45634   83.70507   84.95273
   86.7792    87.77665   87.61828   86.50887   84.49033   81.97334
   80.58826    0.         0.         0.         0.         0.         0.
    0.         0.        88.46616   88.49735   88.72475   89.47916
   90.38741   91.17664   91.82236   92.45373   93.15396   95.1487
   98.51685  102.4373   105.5229   107.9333   110.6306   113.2037   115.1677
  117.4776   119.2597   120.6518   120.6686   120.0426   117.6157   114.9454
  112.9314     0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.     ]"
19,p254p255-part1_ch2,English,450.86890616731944,Y/N,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.       126.4958   128.9209   131.3634   134.1282   133.831
  133.136    133.6853   134.6098   135.6339   136.818    138.0158   139.0682
  139.6278   139.484    138.727    137.6132   136.4903   135.4286   134.3143
  133.0643   131.6817   130.3623   129.3337   128.7108   128.4317   128.3785
  128.4997   128.7021   128.9429   129.0872   128.9779   128.4674   127.5966
  126.5315   125.5093   124.7      124.058    123.3674   122.4899   121.4264
  120.3315   119.1576   118.0451   117.0414   116.2791   115.699    115.2297
  114.8159   114.3556   113.7656   112.9325   111.781    110.4342   109.2154
  108.4491   108.2013   108.2433   108.4312   108.5943   108.6042   108.2932
  107.6721   106.9757   106.3492   105.8317   105.3482   104.8302   104.3049
  103.7824   103.3515   103.038    102.8675   102.8798   103.0184   103.085
  102.878    102.3931   101.7752   101.1435   100.6115   100.2945   100.1942
  100.2044   100.1725   100.0307    99.7976    99.46507   99.13552
   98.78427   98.39631   97.99537   97.62555   97.35561   97.16409
   96.97616   96.85135   96.8265    96.92877   97.07417   97.17322
   97.27063   97.39221   97.4479    97.34326   97.09784   96.82891
   96.57499   96.29548   95.96987   95.62073   95.27602   94.97163
   94.78253   94.72885   94.78072   94.76975   94.61303   94.40991
   94.3267    94.33617   94.29452   94.16267   94.03629   94.02985
   94.12021   94.1811    94.04245   93.74805   93.52237   93.6413
   94.16125   94.88612   95.56903   96.05569   96.30143   96.30145
   96.01196   95.48642   94.77765   93.97799   93.20742   92.49796
   92.02417   91.72839   91.40879   90.99705   90.57681   90.27581
   90.03036   89.80115   89.79607   89.98899   90.3234    91.09179
   92.38483   93.73014   94.31785   93.77111   92.3267    90.60715
   79.29713   68.85609   81.70264  105.6927   130.0954   132.5879   134.858
  137.6435   140.5637   144.4239   149.3606   154.9895   160.8696   165.3218
  167.8536   166.6706   162.1838   157.5399   155.4062   156.3631   157.985
  161.3677   165.3669   169.5636   171.2402   170.5594   168.6777   165.3667
  161.6209   156.8811   151.2317   145.0858   138.5475   133.2377   130.8372
  135.7912   141.6971   147.0693   147.7263   149.0432   150.7175   152.4297
  154.1936   155.2739   155.8996   157.306    161.5422   166.3681   169.7197
  169.9428   169.0653   167.8788   166.5701   165.1146   163.5898   162.1273
  160.7763   159.5228   158.3674   157.282    156.2575   155.4086   154.8058
  154.4332   154.132    153.683    153.0616   152.4307   151.8671   151.3646
  151.0535   151.3428   152.3884   153.6536   154.0524   151.0002   146.3059
  142.7503     0.         0.         0.         0.         0.       100.4064
  110.4151   129.9527   130.9675   131.2303   130.8411   129.8251   127.9989
  127.0246     0.         0.         0.         0.         0.         0.
    0.         0.         0.       175.7474   176.7852   178.8098   179.3667
  179.2437   179.0447     0.         0.         0.         0.         0.
    0.         0.         0.       274.2808   270.5857   263.1125   260.704
  255.8149   246.3773   234.9279   223.813    219.2907     0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.     ]"
20,p254p255-part1_ch2,English,463.43627752319986,WH,"[   0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
  103.2116   103.0001   102.9357   103.2994   103.4385   102.798    101.6357
  100.2328    98.86657   97.70036   96.66924   95.77649   95.09562
   94.66355   94.4238    94.18423   93.77362   93.11976   92.28836
   91.40176   90.60557   89.88067   89.14767   88.43811   87.72134
   87.06412   86.41604   85.83892   85.30073   84.8007    84.39514
   84.23576   84.31756   84.50858   84.64948   84.587     84.26763
   83.87215   83.42297   82.99329   82.48042   81.89199   81.29333
   80.76819   80.58836   80.7803    81.06091   81.07076   80.86267
   80.58308   80.31488   80.10454   80.13244   80.09701   80.08215
   80.29359   80.81406   81.16144   81.1853    80.94823   80.77774
   80.62136   80.43951   80.50729   80.40582   80.54405   80.76128
   80.88476   80.89651   80.69694   80.61723   82.1675    86.2323
   91.55539   97.3717   100.3099    87.41506   72.71508   58.57851
   58.92624   55.52923   54.80743   54.33425   58.34979   59.47052
   60.69582   60.5598    60.16324   59.63054   59.18094   59.00061
   60.39828   61.2677    73.05535   83.25319   83.92245   82.60506
   72.02991   71.44933   70.4311    69.91383   69.56117   59.85078
   58.88052   66.88783   75.62424   75.142     66.37569   57.52354
   56.73099   56.00574   55.68419   56.34484   54.49098   55.7902    57.4608
   64.85575   66.63982   68.06215   61.2931    57.05334   57.67999
   62.34075   65.61523   63.82701   63.12549   64.00574   71.57119
   80.63746   90.83495   95.27447   97.96982   99.88554  101.6995   103.0111
  103.2374   102.1015    98.29935   96.08494    0.         0.         0.
    0.         0.         0.         0.         0.         0.        91.24881
   89.31376   86.15012   83.13038   80.77772   77.29372   73.05079
   65.00484   61.20839   58.40311   63.37315   66.53699   72.11773
   74.59727   77.07381   77.94894   79.75324   81.95212   84.42051
   86.68864   88.24078   87.71279   86.32197   85.17066   71.43389
   64.83013    0.         0.         0.         0.         0.         0.
    0.         0.         0.     ]"
21,p254p255-part1_ch2,English,543.6971318518664,WH,"[   0.         0.         0.         0.         0.         0.        81.94762
   99.30744  113.0547   112.2667   112.9078   113.9977   115.3044   116.6611
  118.1487   119.8632   121.5069   122.7233   123.3595   123.6656   123.995
  124.4553   124.9859   125.5657   126.2079   126.9021   127.5186   127.9902
  128.2178   128.0921   127.537    126.6566   125.7134   124.9301   124.3256
  123.7817   123.3149   123.0374   122.9686   123.0232   123.0881   123.1104
  123.071    122.9399   122.7305   122.3971   121.9209   121.3651   120.8152
  120.3456   119.9615   119.6181   119.2769   118.9256   118.6135   118.3435
  118.119    117.9174   117.7341   117.5129   117.2077   116.8196   116.327
  115.7195   115.0104   114.3217   113.8361   113.686    113.8516   114.2144
  114.62     114.9506   115.1121   115.0605   114.8625   114.597    114.3193
  114.012    113.6651   113.3477   113.1179   112.9074   112.5555   111.9482
  111.0164   109.673    107.8912   106.0124   104.658    104.3609   105.3546
  107.9192   112.4943   119.0241   126.8733   134.1047   140.4507   145.9683
  151.6092   157.4722   163.0957   169.2758   175.8741   181.3955   185.0264
  181.1483   172.89     163.3246   157.6081   158.3682   164.8408   172.996
  178.255    177.4754   173.8455   167.8927   159.3122   150.9123   141.6706
  137.8354     0.         0.         0.       132.0141   130.7215   127.8214
  124.9804   121.7122   119.6651   118.9878   119.6914   120.737    123.3144
  127.9499   132.6291   136.3369   138.9832   142.6841   147.4923   152.8071
  158.0509   162.2684   165.3874   166.7848   165.2026   164.0095     0.
    0.         0.         0.         0.         0.         0.         0.
    0.       143.039    139.696    133.4659   128.0732   123.448    119.0857
  114.7008   110.3372   107.5108   107.2002   109.2493   102.7765
   93.60752   85.15796   85.82555   99.92843  112.6997   126.7906   129.9207
  132.8538   133.6254   133.1825   132.6258   133.2787   136.0197   139.6954
  142.6421   143.9939   143.3099   140.6538   135.8986   133.2175     0.
    0.         0.         0.         0.        50.66035   48.33032
   47.12642   46.11586    0.         0.       142.083    141.4217   140.3559
  140.9154   141.828    142.4885   141.5134   137.6883   126.9642   112.5466
  101.7868   102.8607   110.2882   118.1465   122.3922   125.2489   126.2266
  124.9818   123.2761   121.3874   119.5262   117.2205   114.5894   111.2516
  108.0768   102.5007   100.1884     0.         0.        49.30848
   50.80176   53.41379   55.51237    0.         0.        48.69576
   46.48767   43.80077   75.89016  108.9912   142.2243   144.9975   148.0888
  150.4173   151.5452   151.8669   151.5597   150.9888   150.2988   149.2576
  147.4828   144.7682   140.6585   135.3128   129.2546   124.2996   118.8685
  116.6902     0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.         0.
    0.         0.         0.         0.         0.         0.        88.29058
   88.51617   88.82272   89.12503   89.56628   89.81515   89.99195
   88.72834   86.50111   82.53851   78.84476   71.21832   65.17332
   57.87294   54.0826    48.27922   45.13258   43.52264   43.78861
   53.88014   63.81235   73.44939   71.00424   64.80476   59.12069
   53.14853   51.15107   47.13834   45.15845   43.72784   44.23856
   44.76979]"
