English: WH,English: Y/N,Mandarin: WH,Mandarin: Y/N,id,language,questions
5.537489002010332e-16,9.968495694762014e-16,8.697442251188164e-16,1.2568185919066011e-15,758,Mandarin,Y/N
1.6587644496093022e-15,2.2647713482137705e-15,1.9670707333301622e-15,4.8481790428411275e-15,759,Mandarin,WH
1.576919315570978e-15,2.077860920360238e-15,1.7697846824954566e-15,3.3650678531525316e-15,760,Mandarin,WH
3.962256434669586e-16,3.6809235989811635e-16,3.9310747850568815e-16,5.727829787369908e-16,761,Mandarin,Y/N
3.4589271590862243e-15,3.469119855973093e-15,3.1571836269031087e-15,6.135780644433675e-15,762,Mandarin,Y/N
2.3553511689265083e-15,1.862767003604869e-15,1.664658133822168e-15,2.2872493006596904e-15,763,Mandarin,WH
1.5543743771265206e-15,1.641537465709344e-15,1.9740038015031802e-15,3.5268359828448406e-15,764,Mandarin,Y/N
1.412508294246599e-15,1.1739607987257186e-15,1.9172926074394506e-15,2.826329247558833e-15,765,Mandarin,WH
7.51585306335383e-16,1.079451858934973e-15,1.1245912613071194e-15,1.3297245689978633e-15,766,Mandarin,Y/N
3.889921587629615e-16,4.1960721434514535e-16,3.3865533127709443e-16,3.941930723324875e-16,767,Mandarin,Y/N
2.2379912168345162e-15,1.6446314869777076e-15,2.1096122836542668e-15,3.184140057677956e-15,768,Mandarin,Y/N
1.0613501789269994e-15,6.46679120097724e-16,7.937755574596812e-16,5.237191437796439e-16,769,Mandarin,Y/N
1.7667449103989361e-15,1.783777595139474e-15,1.9840950316484713e-15,3.46513567025279e-15,770,Mandarin,Y/N
8.586783729013181e-18,8.497167814153994e-18,1.9205922663325546e-17,8.82608727743861e-18,771,Mandarin,Y/N
1.4318784622343974e-15,1.7119630989501243e-15,2.011369491180278e-15,3.665567134100481e-15,772,Mandarin,Y/N
2.5804396532018967e-15,1.4828538854736647e-15,1.2495372528012402e-15,1.2990643540576548e-15,773,Mandarin,Y/N
1.1022090944487051e-15,1.5660995489083992e-15,1.423372162493369e-15,3.453913250532915e-15,774,Mandarin,Y/N
5.028315526100776e-21,1.0583109263523805e-20,1.7929867973810995e-21,8.064828501567007e-24,775,Mandarin,Y/N
3.572902973868881e-17,1.179198726196672e-17,6.951091760742295e-17,6.328470623425185e-17,776,Mandarin,WH
6.311214932707114e-17,3.253203334371563e-17,1.0361663431790868e-16,3.089412087292222e-17,777,Mandarin,WH
3.18444296204636e-16,4.593743749795986e-16,3.557484853059127e-16,9.011397086194547e-16,778,Mandarin,Y/N
3.544195770505167e-18,3.243024982264079e-18,6.658112191904778e-18,6.143543889059805e-18,779,Mandarin,Y/N
6.80655769647532e-17,3.2111127421272945e-17,1.2276634295416725e-16,4.879819121628205e-17,780,Mandarin,WH
7.729554899962103e-16,1.0347465936167753e-15,1.3904189552869744e-15,2.0576997072602434e-15,781,Mandarin,Y/N
4.5644137514501527e-17,1.621990505145117e-17,6.04654864123637e-17,5.644131074448359e-17,782,Mandarin,WH
1.3281955360857204e-16,2.589712593776737e-16,1.3784471689209385e-16,5.265872275532345e-17,783,Mandarin,WH
1.547339602316392e-16,1.7751808713209324e-16,3.696266038514699e-16,3.881485431955828e-16,784,Mandarin,WH
1.1815155222160238e-16,1.4171059680325757e-16,3.0468374624512525e-16,2.1760880325916721e-16,785,Mandarin,Y/N
2.094213458835662e-15,2.0537219128945107e-15,2.417029896196579e-15,5.131717076034008e-15,786,Mandarin,WH
4.992627325651748e-18,9.408083340335988e-18,5.659400022042893e-18,6.3414565629573e-18,787,Mandarin,Y/N
1.4742611660963158e-17,6.704481636473306e-18,4.721942556173212e-18,6.439873894004763e-19,788,Mandarin,WH
1.0009337561514084e-16,8.863610853226806e-17,1.6605398646529203e-16,1.1308138573766194e-16,789,Mandarin,WH
1.1314691084193906e-16,5.508603109920096e-17,2.0790979697603146e-16,8.037095657629146e-17,790,Mandarin,WH
3.87724738990543e-16,3.84672932692924e-16,1.6886237564122316e-16,9.03575935008422e-17,791,Mandarin,WH
2.423737578057875e-16,3.0515801985184573e-16,2.772578097339828e-16,6.37732421694098e-16,792,Mandarin,WH
1.729837432469389e-17,3.270593376230047e-17,3.7638617897883404e-17,7.009575470094116e-18,793,Mandarin,WH
3.121678845270258e-17,7.167945715380758e-17,4.905997930327477e-17,8.108207503849301e-17,794,Mandarin,WH
6.116144755468032e-17,1.4813844905948954e-16,1.5747585900298156e-16,1.280895590552663e-16,795,Mandarin,Y/N
1.8463659843985246e-16,9.461717079417029e-17,3.053155285770246e-16,1.4210047084121062e-16,796,Mandarin,WH
1.932318680483989e-17,2.1412041015300133e-18,2.699216363483295e-17,1.2626881588675245e-17,797,Mandarin,WH
1.3204924528562452e-18,6.895971341859506e-19,2.305527540197e-18,1.3501963924649721e-18,798,Mandarin,Y/N
1.1599606273611044e-16,2.1721221238799845e-16,2.741326962088063e-16,3.396545131796037e-16,799,Mandarin,Y/N
2.5780030557549417e-18,1.0043443223990619e-17,5.2219198536882324e-18,9.998586497448261e-18,800,Mandarin,Y/N
1.5481666830547742e-16,3.63209266792023e-16,2.631553310006248e-16,6.548788857893951e-16,801,Mandarin,Y/N
2.166761400464563e-16,2.787441551297834e-16,4.2710677438193013e-16,8.632823491701797e-16,802,Mandarin,WH
7.535962072255047e-18,8.32244226291452e-18,1.9115368971048617e-17,2.9938563047255095e-17,803,Mandarin,Y/N
3.0298241672034873e-19,4.986282746655922e-20,6.695689898119265e-19,2.0309232899040847e-19,804,Mandarin,WH
2.411026825929375e-19,2.667101515209204e-19,5.165333703225894e-19,1.6652572448761176e-19,805,Mandarin,Y/N
1.5182025712188324e-16,1.3749141540752471e-16,8.39930403139359e-17,5.701326112198562e-17,806,Mandarin,WH
1.331688098800384e-15,9.26999137549783e-16,4.733994110729203e-16,3.838277833460396e-16,807,Mandarin,WH
3.3154498465357474e-16,3.147402553536136e-16,5.188572955034014e-16,6.212209080128995e-16,808,Mandarin,WH
2.1613828073276726e-16,2.467104052762081e-16,3.986946321607998e-16,5.517602418566474e-16,809,Mandarin,Y/N
9.66910217467289e-18,1.1747627465082944e-17,2.9604117201274905e-17,5.021868716440046e-18,810,Mandarin,WH
9.068867319913719e-16,1.2391026147139112e-15,1.202470096200718e-15,2.985343555762345e-15,811,Mandarin,Y/N
1.9881373742070045e-17,1.5177657315808473e-17,3.619452227462448e-17,4.847791319919935e-18,812,Mandarin,WH
1.540994549975686e-16,2.1510503689263552e-16,4.2318843235946716e-16,3.0558314404895714e-16,813,Mandarin,WH
8.782973729017949e-17,8.808486365788527e-17,1.7493564317472704e-16,9.557734317923551e-17,814,Mandarin,WH
8.02915219848966e-17,6.18694038852685e-17,1.4130374525410182e-16,1.2921400088922024e-16,815,Mandarin,WH
1.1383636072732439e-16,5.971157702652011e-17,5.791660410245871e-17,2.4220875551340407e-17,816,Mandarin,WH
9.999652322219327e-17,9.706919377523729e-17,1.3215869774675537e-16,2.4982511063681285e-16,817,Mandarin,Y/N
5.306497549296257e-16,7.905460093647388e-16,8.87012785656686e-16,1.6689524608922671e-15,818,Mandarin,WH
1.0819496937695847e-17,7.62997717386748e-19,1.2670885600081863e-17,3.4474420017157152e-18,819,Mandarin,WH
7.861851316031585e-17,3.4563916685383136e-17,1.566577108450245e-16,7.0842875483056e-17,820,Mandarin,WH
4.419915696478117e-16,5.866637030732027e-16,8.877073047738706e-16,1.2629296508290264e-15,821,Mandarin,Y/N
1.0169058344122599e-16,5.18880002821832e-17,9.318655263643359e-17,1.2124060187203148e-16,822,Mandarin,WH
1.16870695516557e-16,1.4021160046538472e-16,2.337648828954371e-16,2.1396715834833426e-16,823,Mandarin,Y/N
1.01650469219276e-18,1.808780863220619e-18,2.013642276124936e-18,1.0425048400041005e-18,824,Mandarin,WH
3.019302839509597e-20,2.778974512552608e-20,1.4926374963904505e-19,4.288360795438131e-21,825,Mandarin,WH
9.710436243121096e-23,5.920989723562543e-23,2.163831849366039e-22,2.8378161012477657e-24,826,Mandarin,WH
6.222743434515329e-28,7.127875976403956e-28,5.275478366259294e-26,1.0771130752644163e-31,827,Mandarin,WH
4.521792522293579e-20,2.1160247112816602e-20,9.559407717088076e-20,3.7616387752939e-20,828,Mandarin,WH
2.052292587616559e-21,3.654086167416242e-21,4.003011090601802e-21,3.0498875110036535e-22,829,Mandarin,WH
1.1358308396646093e-19,9.56003855447391e-20,2.8689487296931977e-19,2.7313923605221926e-21,830,Mandarin,WH
1.2976912478361152e-19,5.89450153144837e-20,1.2885652945157678e-19,3.3273529659369165e-21,831,Mandarin,WH
2.872519136348117e-24,6.807888356911445e-23,6.713900572095259e-23,1.7967045803003358e-23,832,Mandarin,WH
1.1605150900820828e-19,2.7173504306677593e-19,2.850503683030687e-19,4.474138860100956e-21,833,Mandarin,WH
3.974398068037012e-18,3.14457701614113e-18,1.0187758646954673e-17,3.7731699413937316e-18,834,Mandarin,WH
1.5436640019096046e-18,6.733316881260444e-18,4.719475447087673e-18,4.517582609555114e-18,835,Mandarin,Y/N
3.094416816267027e-17,3.4052708749686784e-17,3.7443927375274416e-17,3.165555952782692e-17,836,Mandarin,WH
6.678939456261842e-16,5.775147454026163e-16,2.696197350381148e-16,1.343997536627206e-16,837,Mandarin,WH
2.890653614139421e-17,7.3725629440605e-17,7.222054755302346e-17,1.0348815822254203e-16,838,Mandarin,WH
1.181859591513557e-16,1.428050664254118e-16,1.4209016138591968e-16,2.9936258069242135e-16,839,Mandarin,Y/N
3.1526257662569994e-20,5.9220801639886724e-21,1.7649135310077788e-20,1.0559073320598023e-22,840,Mandarin,WH
1.0271376011890138e-21,1.832979004768601e-21,1.8891239241233568e-21,4.7372627469597585e-23,841,Mandarin,WH
7.982700483556997e-20,6.630704999839168e-21,5.840770779498883e-20,2.9260788661783765e-21,842,Mandarin,Y/N
8.251846018247533e-19,2.6703433200812365e-18,1.2614655782836173e-18,2.4993455060352786e-18,843,Mandarin,Y/N
1.9768693870693274e-19,3.9702507547255846e-20,1.7367900592035327e-19,9.670285100802194e-21,844,Mandarin,WH
5.967075775476289e-18,3.2930163840833366e-18,6.660633222105432e-18,6.582559248448638e-19,845,Mandarin,WH
1.610171798035301e-16,2.0603765324630644e-16,2.346718601563437e-16,2.7750245430044153e-16,846,Mandarin,Y/N
7.065925605769197e-17,1.3970176200585885e-16,1.1078706865785401e-16,1.617923478707339e-16,847,Mandarin,Y/N
3.6790508594261217e-20,7.734295408239185e-21,7.509023827393748e-20,1.091346064593212e-20,848,Mandarin,Y/N
1.5581922702425469e-15,1.4110686347178098e-15,1.2302327973003237e-15,1.5179959224344225e-15,849,Mandarin,WH
4.41407652050841e-18,1.2805265913842886e-17,2.468164133100806e-18,3.580963646754733e-18,850,Mandarin,WH
2.4728545364984075e-16,5.352972895838595e-16,2.0247922719709842e-16,4.952072682072905e-16,851,Mandarin,WH
6.099315477733528e-19,1.4688646647663102e-18,1.3576591680358428e-18,1.4419427497953681e-18,852,Mandarin,Y/N
5.591948591488638e-18,1.1163129214587928e-17,1.0930787365225491e-17,9.890178194813994e-18,853,Mandarin,WH
1.7457502758723616e-18,1.2836490786863597e-18,2.922170889157067e-18,2.236914277105481e-18,854,Mandarin,Y/N
2.3720906780542794e-18,3.766267413594214e-18,3.737485258920545e-18,1.5746979337265527e-18,855,Mandarin,Y/N
2.1378011153177125e-16,8.5324813263261e-17,2.764618970101327e-16,2.532463536846629e-16,856,Mandarin,WH
4.842256489874353e-18,4.6955504026694105e-19,8.275197977196324e-18,1.2743981456943918e-18,857,Mandarin,Y/N
7.05683611980518e-16,7.182691975180239e-16,7.532774137114275e-16,1.0280473166646674e-15,858,Mandarin,WH
2.1863141756152722e-20,5.86310068594294e-20,2.2939058231397744e-20,1.644266015337533e-20,859,Mandarin,Y/N
9.695338205455183e-16,7.782960962458158e-16,7.539194753572638e-16,6.145562946469407e-16,860,Mandarin,WH
7.679124330542599e-18,3.4322983544581454e-17,3.93582476944527e-17,2.0167202242113498e-17,861,Mandarin,WH
8.180475871294619e-18,1.3519346639382485e-17,8.854269474373457e-18,3.985683779003741e-18,862,Mandarin,WH
4.682972653648537e-16,6.172204450232322e-16,8.201024441697666e-16,1.1544554675011277e-15,863,Mandarin,Y/N
2.10593253246178e-19,1.2503409500500172e-19,1.862166338572846e-19,6.132479475474971e-21,864,Mandarin,WH
1.7914392019696233e-19,1.9034756426710637e-19,1.6977297474531101e-19,4.554942988624645e-21,865,Mandarin,WH
3.000038116729347e-21,3.1364415450350153e-20,1.001930240505879e-20,4.437735725688295e-21,866,Mandarin,Y/N
1.6648351375204975e-17,2.2364193125329918e-17,6.116284987386158e-17,3.1064175682204365e-17,867,Mandarin,Y/N
2.6581910817182152e-17,2.027524936885074e-17,6.444373616777714e-17,5.31623293995459e-17,868,Mandarin,WH
4.714989706876414e-16,8.503391696389693e-16,6.942882610571729e-16,7.748329774178721e-16,869,Mandarin,WH
1.4177395536835345e-18,2.6708324724332326e-18,2.5535249672485737e-18,1.438838814237733e-18,870,Mandarin,WH
6.569483408721678e-16,4.755083392138456e-16,2.495408854691182e-16,1.529142403762243e-16,871,Mandarin,WH
2.138922592375185e-16,3.6881991523631567e-16,2.513438182307955e-16,3.0352800655597034e-16,872,Mandarin,WH
5.267423060596932e-27,2.154894044809543e-28,1.7734140334460544e-25,3.569613941193623e-28,873,Mandarin,Y/N
3.294270954680002e-21,9.650142126754222e-22,2.9453110951013825e-20,8.293488258852933e-22,874,Mandarin,WH
1.419017466746929e-18,1.7883844605690884e-18,1.711224625310388e-18,7.2603254176444985e-19,875,Mandarin,Y/N
6.068111305472186e-16,4.798580313370209e-16,6.000767391861912e-16,5.238155150802721e-16,876,Mandarin,Y/N
1.0549713757773317e-16,8.733828615398448e-17,3.1447197116215784e-17,2.690913167591939e-17,877,Mandarin,Y/N
9.829985780997076e-18,2.1665034079496036e-17,1.4549385451557627e-17,2.1221903633124358e-17,878,Mandarin,Y/N
1.573212243032555e-18,3.520918217937387e-18,2.0071161944695056e-18,4.0036886062306295e-19,879,Mandarin,WH
2.1644509751661537e-16,2.5462995607926463e-16,4.705510596979164e-16,7.32871805819331e-16,880,Mandarin,Y/N
3.3864907982141273e-18,1.0068106367065817e-17,3.864305868636863e-18,3.8073590875541044e-18,881,Mandarin,Y/N
2.334499658480421e-15,2.623216969975351e-15,2.2606008537495674e-15,3.558958348201157e-15,882,Mandarin,WH
5.059617299909783e-19,1.2928701054314347e-19,2.8398933789149343e-19,9.24217105028928e-20,883,Mandarin,Y/N
2.3475457292022527e-18,8.164585011149953e-19,4.2916677948280885e-19,4.5372344336296864e-20,884,Mandarin,WH
1.723973626131379e-17,4.756986640742781e-17,2.53323781129691e-17,4.755646294259277e-17,885,Mandarin,Y/N
8.14322443924301e-16,9.289640860799694e-16,7.737513381881701e-16,1.3852894352453223e-15,886,Mandarin,Y/N
2.492214543848315e-16,4.306248532304833e-16,2.3838910034381046e-16,7.489908847000775e-16,887,Mandarin,Y/N
2.5138696558337283e-16,1.5355028825748534e-16,2.9640007040354084e-16,4.740045936989473e-16,888,Mandarin,WH
7.784204317047699e-17,1.262324020741737e-16,3.904014356066701e-17,4.2083290465459455e-17,889,Mandarin,Y/N
3.3645394010253014e-17,4.578077281117062e-17,7.91054355191898e-17,5.778581724708178e-17,890,Mandarin,Y/N
5.14527499732219e-16,2.387099987005304e-16,1.9114572379732186e-16,1.1966216229515643e-16,891,Mandarin,WH
4.193839354487358e-16,1.0747073160532056e-15,6.880730662214051e-16,1.242782121411498e-15,892,Mandarin,WH
1.1964538044236223e-16,9.903929454443594e-17,1.9499583488575403e-16,2.909814902166221e-16,893,Mandarin,WH
1.0246385503466226e-15,8.104490508736867e-16,8.924830888708832e-16,8.238065627639516e-16,894,Mandarin,WH
8.982612689695943e-17,1.2588788105064565e-16,7.585979786968115e-17,1.588757149805084e-16,895,Mandarin,Y/N
5.518483647818205e-16,7.220434146044113e-16,7.881367459814113e-16,1.0013546551840718e-15,896,Mandarin,Y/N
9.893376637929483e-17,8.113431341379668e-17,4.508071015475574e-17,1.4592672857426078e-17,897,Mandarin,WH
1.4679936165561818e-16,1.6838289713781072e-16,2.4067728678220185e-16,1.930499584801705e-16,898,Mandarin,Y/N
8.200862505478537e-19,1.9855440733208425e-18,2.2235576310858658e-18,2.430296138685595e-18,899,Mandarin,Y/N
2.1656773568514083e-16,3.828050521816487e-16,3.4291309379204675e-16,7.1312351240291035e-16,900,Mandarin,Y/N
2.6657969272804794e-16,1.0543771053715983e-16,2.853529987418068e-16,1.3190085268723483e-16,901,Mandarin,WH
6.3511716346197e-21,8.383174789238223e-21,3.340818138055755e-20,1.5084141056622964e-21,902,Mandarin,Y/N
6.737307422743415e-16,1.1231259134277575e-15,9.503175753227118e-16,1.9928680826204432e-15,903,Mandarin,WH
9.064405781331684e-16,9.286092609411279e-16,1.1605512829860074e-15,2.161767850283821e-15,904,Mandarin,WH
1.4621011072935468e-17,3.326631448548164e-17,1.7394277786590573e-17,2.67251193621285e-17,905,Mandarin,WH
3.3360430656121835e-16,3.2922321858697244e-16,6.016994400353348e-16,7.519132449367331e-16,906,Mandarin,WH
1.703672703468309e-15,1.4655955948745954e-15,1.2722592678425234e-15,2.8172599702865722e-15,907,Mandarin,Y/N
1.6548304122077302e-15,1.380451171544113e-15,2.1126537979154227e-15,4.0000483288144725e-15,908,Mandarin,WH
1.1856622917868852e-16,1.1624740836386618e-16,1.5684490561770728e-16,3.4878003696099915e-17,909,Mandarin,WH
4.797175412493297e-16,9.724216571950402e-16,5.868996696245307e-16,1.9699871790730277e-15,910,Mandarin,WH
7.339750458846e-16,5.243053782027066e-16,3.761165543398058e-16,3.0713277822124307e-16,911,Mandarin,WH
3.610129135041978e-15,4.611446689949732e-15,3.472520928072478e-15,9.670878538411077e-15,912,Mandarin,WH
1.5009065613841774e-16,1.8067336147503992e-16,1.996241492416748e-16,2.0810633835208975e-16,913,Mandarin,WH
8.302023390694245e-16,6.226908324018226e-16,5.160202035367341e-16,5.837007033915141e-16,914,Mandarin,Y/N
2.1287619482339167e-15,3.267120809172206e-15,2.699378985375118e-15,6.619279192061816e-15,915,Mandarin,Y/N
2.3791136936071113e-15,1.8093305726164016e-15,2.0392533604196617e-15,3.181908894502637e-15,916,Mandarin,Y/N
2.850920678376061e-16,2.236876530611122e-16,1.192055117240224e-16,7.565545120950735e-17,917,Mandarin,WH
1.3513280652669136e-16,1.9196213078655576e-16,1.7980422930188375e-16,4.1392953852773577e-16,918,Mandarin,Y/N
2.109452136346788e-15,1.3892747123980617e-15,2.1459796344214173e-15,3.2208330931189664e-15,919,Mandarin,Y/N
1.1930038227929056e-16,2.034598561110116e-16,2.0351573205190103e-16,4.217367509520486e-16,920,Mandarin,Y/N
1.4938422148075282e-15,1.404318120118755e-15,1.3797455957439363e-15,1.818568969416244e-15,921,Mandarin,WH
9.047239304419085e-17,1.7707047849911958e-16,1.540089832726918e-16,2.3339116379455227e-16,922,Mandarin,WH
2.238460854426972e-16,3.768732350359221e-16,1.787357004391786e-16,8.998487963124965e-17,923,Mandarin,WH
3.135559238919287e-16,1.6365135804102685e-16,1.5044393742432195e-16,1.5781257059352023e-16,924,Mandarin,Y/N
2.796961863939709e-15,3.149604995269873e-15,3.123073752287016e-15,7.451973823906888e-15,925,Mandarin,Y/N
1.0507518566846166e-15,1.4793713942806345e-15,9.099735778480472e-16,1.988066561396243e-15,926,Mandarin,Y/N
2.9482399921749624e-15,2.8658070118282795e-15,2.716205640536731e-15,5.952695158249076e-15,927,Mandarin,Y/N
7.473070774277823e-16,4.668424834803666e-16,4.2761952571627295e-16,2.99106432025155e-16,928,Mandarin,WH
2.314177194352749e-15,1.176610045080786e-15,1.667034770604419e-15,1.678421180887951e-15,929,Mandarin,Y/N
6.24276264399768e-16,9.412480320880819e-16,7.137508012103143e-16,1.980661570346299e-15,930,Mandarin,Y/N
1.1655452793386015e-15,1.0932397923000372e-15,1.1575671151052413e-15,1.8095650904491163e-15,931,Mandarin,WH
3.5033056426917967e-15,3.957940713464159e-15,3.282657533786565e-15,7.415292525112606e-15,932,Mandarin,Y/N
1.7097911759898241e-15,2.4122442649138185e-15,1.7293078414215817e-15,3.917203139075102e-15,933,Mandarin,Y/N
5.579674983558323e-17,3.756369031821342e-17,8.626846903758494e-17,4.420565811407907e-17,934,Mandarin,WH
3.6214907061643287e-16,2.8346547759496157e-16,2.4808399977767464e-16,1.0395966830382689e-16,935,Mandarin,WH
7.999953202059505e-19,9.024156220771193e-19,2.0956927654611815e-18,6.879136885576566e-19,936,Mandarin,WH
7.276709086597867e-17,2.298601940604442e-16,8.36390090503984e-17,9.250465823612384e-17,937,Mandarin,WH
8.449206870427895e-22,1.6208412688050928e-20,7.774074500089478e-21,3.4148008766051e-21,938,Mandarin,WH
1.0630970258802622e-16,1.1254141559326922e-16,9.735293662330029e-17,1.2085518941965489e-16,939,Mandarin,Y/N
1.643276536762626e-16,2.0471907941155048e-16,2.0534203507088275e-16,5.140612162178838e-16,940,Mandarin,WH
4.1595141624626904e-18,5.714286756920308e-18,2.391929826944779e-18,1.2263807612628576e-18,941,Mandarin,WH
3.577163831768234e-19,4.1636815590070824e-19,5.55317272568997e-19,5.056250457412587e-19,942,Mandarin,WH
5.256037423870421e-16,5.09580611061869e-16,2.2106976210155918e-16,1.1218206305272994e-16,943,Mandarin,Y/N
3.3490521679676895e-18,1.914208284220088e-18,8.598254825665896e-18,2.5261125543072786e-18,944,Mandarin,Y/N
2.2473706103714e-19,1.252067768563964e-18,5.372205209626227e-19,3.363220607436365e-19,945,Mandarin,WH
1.3406947550265825e-16,2.0885760546826307e-16,1.1678902675287565e-16,1.7475174938898499e-16,946,Mandarin,WH
3.0524140531804313e-16,6.975386069242119e-16,3.0197938230954225e-16,8.114470646460083e-16,947,Mandarin,Y/N
3.38058413593576e-16,3.6991127978160494e-16,3.892695586254275e-16,9.964169317190144e-16,948,Mandarin,WH
7.120601694967346e-16,7.935465815812187e-16,7.281899153357275e-16,1.9180133092174042e-15,949,Mandarin,Y/N
1.2546428381005567e-16,1.265488199268684e-16,2.2100923745280943e-16,3.380198894946301e-16,950,Mandarin,Y/N
1.6808487397282903e-17,2.5256989378001683e-17,1.0296966371574318e-17,1.6347236158955272e-17,951,Mandarin,Y/N
2.1706614105468235e-17,2.0493052172196592e-17,4.0537751325446003e-17,5.4558375565602726e-17,952,Mandarin,WH
1.0607757418888983e-15,1.0054770023707539e-15,1.0428898264265361e-15,1.596903417001397e-15,953,Mandarin,Y/N
3.2975507189300566e-16,5.542169238858095e-16,2.1246396965106762e-16,5.187984682996407e-16,954,Mandarin,Y/N
1.7636680299073828e-18,4.073263739890355e-18,5.679859458743044e-18,5.680940805816732e-18,955,Mandarin,Y/N
5.678292090285315e-16,5.78162722552401e-16,4.077926996264065e-16,8.081073830550845e-16,956,Mandarin,WH
1.1079450278832319e-15,1.4774578374677063e-15,1.1350594200907337e-15,2.177933583190812e-15,957,Mandarin,Y/N
1.02908478891627e-16,1.92141721345464e-16,8.873108720749769e-17,2.0629932811937815e-16,958,Mandarin,WH
9.205674058034495e-16,1.3357608420756432e-15,5.790144822828126e-16,6.442644279933148e-16,959,Mandarin,WH
2.6575907363679267e-15,3.040629238620127e-15,2.8198085112390783e-15,6.426299058042281e-15,960,Mandarin,WH
1.8166294315371555e-18,5.542344238011462e-18,2.7448358980781175e-18,2.109297904084851e-18,961,Mandarin,WH
9.200753415437182e-17,7.928597038027612e-17,4.1871341033716436e-17,1.4267581061162325e-17,962,Mandarin,WH
7.014132055023718e-16,8.687624163987259e-16,5.944697337357571e-16,1.1824621258925507e-15,963,Mandarin,WH
1.1333184935985572e-16,2.1769861708800864e-16,9.580154216220644e-17,2.001983299026068e-16,964,Mandarin,Y/N
3.516985346591792e-16,4.297418279379298e-16,3.453027800791006e-16,8.289045275517777e-16,965,Mandarin,Y/N
3.6032963013331026e-17,4.0976789112807535e-17,1.2913344738923528e-17,1.627273052967927e-18,966,Mandarin,Y/N
6.897827267217278e-18,1.4479709723861332e-17,6.503938526869906e-18,8.350996936352015e-19,967,Mandarin,WH
7.033115698402934e-18,1.1408754474673284e-17,5.624294920249301e-18,1.0112160035686351e-17,968,Mandarin,WH
3.953370033102191e-18,4.980249023833286e-18,2.312943972325026e-18,6.020233363990563e-19,969,Mandarin,WH
1.2818529322055988e-16,2.959809963155504e-16,2.3875685081352043e-16,3.4875781556055354e-16,970,Mandarin,WH
1.4866703292867074e-17,2.601863999497248e-17,2.0394411500199357e-17,2.327702949889806e-17,971,Mandarin,Y/N
5.402465550508412e-16,6.316641595684593e-16,7.446077554142025e-16,1.7404031704069166e-15,972,Mandarin,Y/N
2.5754719327910933e-16,3.2399886885961996e-16,3.2834454284167286e-16,4.447583251324622e-16,973,Mandarin,Y/N
4.570916850288982e-16,2.9181829988530627e-16,3.079781989672223e-16,2.2070553197308216e-16,974,Mandarin,WH
1.885353599774923e-17,3.822235053435698e-17,3.0872836084394496e-17,1.2550348791289795e-17,975,Mandarin,WH
7.827035050097403e-17,1.404594083607786e-16,7.465322410115171e-17,4.76603879048378e-17,976,Mandarin,WH
2.5729552904715567e-17,2.9299560846015254e-17,5.107629921948267e-17,1.2243156910193368e-17,977,Mandarin,Y/N
3.0967209439178403e-16,3.6075741419338237e-16,1.424631572298835e-16,2.506395355524834e-16,978,Mandarin,WH
1.7298660574371503e-16,1.765808596710437e-16,2.308392408371247e-16,1.686976816725391e-16,979,Mandarin,WH
1.9149803090966634e-16,1.79036666932937e-16,3.885802263772513e-16,2.1493717134041274e-16,980,Mandarin,WH
7.377965785507705e-16,1.452695020614248e-15,8.244859699808376e-16,2.1515543491934497e-15,981,Mandarin,WH
6.249776025206827e-16,1.056638199348216e-15,8.774332691206407e-16,1.54975878149563e-15,982,Mandarin,Y/N
5.085073211367122e-16,2.769343304566476e-16,3.7547464739975774e-16,3.316394086933894e-16,983,Mandarin,Y/N
1.6352857049820017e-15,1.4946859920211448e-15,1.7994947064358684e-15,2.5829761227616264e-15,984,Mandarin,Y/N
2.173160509300634e-15,1.8630136091496e-15,2.237373250691651e-15,3.476532160872101e-15,985,Mandarin,Y/N
2.4570362741186216e-15,2.10549733554645e-15,1.12447019912226e-15,1.815313220902406e-15,986,Mandarin,WH
1.07067817709509e-15,1.1401845102918958e-15,1.1048326923119014e-15,2.455682068712932e-15,987,Mandarin,WH
2.119991526339723e-15,1.3317068565018098e-15,1.2040691946917406e-15,1.0341651463951984e-15,988,Mandarin,Y/N
7.928903840514547e-16,8.248867405126895e-16,7.232220420077193e-16,5.739919319296984e-16,989,Mandarin,WH
2.7785695198863577e-15,2.7605774806647514e-15,1.4250184639117008e-15,1.8443168185567665e-15,990,Mandarin,Y/N
1.7177003203822306e-16,4.3154643442640556e-16,1.783138642018586e-16,5.314513789414052e-16,991,Mandarin,Y/N
3.999273926587655e-16,3.030839635057323e-16,5.451503217176861e-16,7.262682800828762e-16,992,Mandarin,Y/N
6.359722033617088e-16,1.2637781903120074e-15,7.36051746844113e-16,1.9640703726941378e-15,993,Mandarin,Y/N
3.192994747970322e-16,3.5812231027408446e-16,3.4504516766841647e-16,6.993347997316973e-16,994,Mandarin,WH
1.6352630411022336e-15,1.962750606521394e-15,1.5531045948970733e-15,2.569567118359353e-15,995,Mandarin,Y/N
2.88599043346706e-15,3.172054865139626e-15,2.08083246914738e-15,4.2081704239917165e-15,996,Mandarin,WH
1.737967379854222e-15,2.002935678125688e-15,2.1418288295394422e-15,4.529025277996326e-15,997,Mandarin,WH
3.1720513969820797e-16,1.656913121925811e-16,4.0597728075558837e-16,2.293236187989813e-16,998,Mandarin,Y/N
2.866361299636765e-16,4.3947777521118793e-16,2.687475207633057e-16,2.261306217141799e-16,999,Mandarin,WH
